,_date_,_time_,comp,round,_day_,venue,_result_,gf,ga,opponent,sca_types_sca,sca_types_passlive,sca_types_passdead,sca_types_drib,sca_types_sh,sca_types_fld,sca_types_def,gca_types_gca,gca_types_passlive,gca_types_passdead,gca_types_drib,gca_types_sh,gca_types_fld,gca_types_def,team
3614,2018-12-04,20:30,Copa del Rey,Round of 32,Tue,Away,W,1,0,Rayo Vallecano,,,,,,,,,,,,,,,Leganes
3615,2018-12-07,21:00,La Liga,Matchweek 15,Fri,Home,D,1,1,Getafe,29.0,23.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Leganes
3616,2018-12-14,21:00,La Liga,Matchweek 16,Fri,Away,D,0,0,Celta Vigo,6.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leganes
3617,2018-12-23,16:15,La Liga,Matchweek 17,Sun,Home,D,1,1,Sevilla,20.0,14.0,3.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Leganes
3618,2019-01-04,21:00,La Liga,Matchweek 18,Fri,Away,L,0,1,Espanyol,17.0,14.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leganes
3619,2019-01-09,21:30,Copa del Rey,Round of 16,Wed,Away,L,0,3,Real Madrid,,,,,,,,,,,,,,,Leganes
3620,2019-01-12,13:00,La Liga,Matchweek 19,Sat,Home,W,1,0,Huesca,23.0,16.0,4.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Leganes
3621,2019-01-16,21:30,Copa del Rey,Round of 16,Wed,Home,W,1,0,Real Madrid,,,,,,,,,,,,,,,Leganes
3622,2019-01-20,20:45,La Liga,Matchweek 20,Sun,Away,L,1,3,Barcelona,7.0,6.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Leganes
3623,2019-01-26,18:30,La Liga,Matchweek 21,Sat,Home,D,2,2,Eibar,17.0,11.0,3.0,1.0,0.0,1.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,Leganes
3624,2019-02-04,21:00,La Liga,Matchweek 22,Mon,Away,W,2,1,Rayo Vallecano,21.0,10.0,7.0,1.0,0.0,2.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,Leganes
3625,2019-02-10,12:00,La Liga,Matchweek 23,Sun,Home,W,3,0,Betis,27.0,21.0,2.0,2.0,0.0,1.0,1.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,Leganes
3626,2019-02-16,18:30,La Liga,Matchweek 24,Sat,Away,L,0,3,Real Sociedad,12.0,7.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leganes
3627,2019-02-24,12:00,La Liga,Matchweek 25,Sun,Home,D,1,1,Valencia,27.0,19.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Leganes
3628,2019-03-04,21:00,La Liga,Matchweek 26,Mon,Home,W,1,0,Levante,23.0,15.0,1.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Leganes
3629,2019-03-09,16:15,La Liga,Matchweek 27,Sat,Away,L,0,1,Atlético Madrid,5.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leganes
3630,2019-03-16,20:45,La Liga,Matchweek 28,Sat,Home,L,0,2,Girona,20.0,15.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leganes
3631,2019-03-30,13:00,La Liga,Matchweek 29,Sat,Away,W,2,0,Getafe,12.0,7.0,2.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,Leganes
3632,2019-04-04,20:30,La Liga,Matchweek 30,Thu,Home,W,1,0,Valladolid,33.0,24.0,5.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Leganes
3633,2019-04-07,12:00,La Liga,Matchweek 31,Sun,Away,D,1,1,Alavés,19.0,14.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Leganes
3634,2019-04-15,21:00,La Liga,Matchweek 32,Mon,Home,D,1,1,Real Madrid,7.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Leganes
3635,2019-04-21,18:30,La Liga,Matchweek 33,Sun,Away,L,1,2,Villarreal,11.0,5.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,Leganes
3636,2019-04-24,20:30,La Liga,Matchweek 34,Wed,Home,L,0,1,Athletic Club,22.0,13.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leganes
3637,2019-04-27,18:30,La Liga,Matchweek 35,Sat,Home,D,0,0,Celta Vigo,17.0,14.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leganes
3638,2019-05-03,21:00,La Liga,Matchweek 36,Fri,Away,W,3,0,Sevilla,16.0,9.0,4.0,2.0,0.0,1.0,0.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,Leganes
3639,2019-05-12,18:30,La Liga,Matchweek 37,Sun,Home,L,0,2,Espanyol,20.0,15.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leganes
3640,2019-05-18,20:45,La Liga,Matchweek 38,Sat,Away,L,1,2,Huesca,16.0,12.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leganes
3641,2018-08-17,22:15,La Liga,Matchweek 1,Fri,Away,W,3,0,Betis,9.0,5.0,0.0,2.0,0.0,0.0,2.0,5.0,3.0,0.0,2.0,0.0,0.0,0.0,Levante
3642,2018-08-27,20:15,La Liga,Matchweek 2,Mon,Home,L,1,2,Celta Vigo,28.0,24.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,Levante
3643,2018-09-02,12:00,La Liga,Matchweek 3,Sun,Home,D,2,2,Valencia,24.0,20.0,0.0,1.0,2.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,Levante
3644,2018-09-16,16:15,La Liga,Matchweek 4,Sun,Away,L,0,1,Espanyol,29.0,18.0,2.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Levante
3645,2018-09-23,12:00,La Liga,Matchweek 5,Sun,Home,L,2,6,Sevilla,33.0,23.0,1.0,1.0,3.0,4.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,Levante
3646,2018-09-27,20:00,La Liga,Matchweek 6,Thu,Away,L,1,2,Valladolid,16.0,5.0,4.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Levante
3647,2018-09-30,18:30,La Liga,Matchweek 7,Sun,Home,W,2,1,Alavés,23.0,18.0,1.0,0.0,0.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,Levante
3648,2018-10-06,16:15,La Liga,Matchweek 8,Sat,Away,W,1,0,Getafe,19.0,12.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Levante
3649,2018-10-20,13:00,La Liga,Matchweek 9,Sat,Away,W,2,1,Real Madrid,10.0,6.0,0.0,3.0,0.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,Levante
3650,2018-10-27,18:30,La Liga,Matchweek 10,Sat,Home,W,2,0,Leganés,16.0,12.0,1.0,2.0,0.0,1.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,Levante
3651,2018-10-30,19:30,Copa del Rey,Round of 32,Tue,Away,D,1,1,Lugo,,,,,,,,,,,,,,,Levante
3652,2018-11-04,16:15,La Liga,Matchweek 11,Sun,Away,D,1,1,Villarreal,25.0,19.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Levante
3653,2018-11-09,21:00,La Liga,Matchweek 12,Fri,Home,L,1,3,Real Sociedad,27.0,14.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Levante
3654,2018-11-24,18:30,La Liga,Matchweek 13,Sat,Away,D,2,2,Huesca,8.0,6.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,Levante
3655,2018-12-03,21:00,La Liga,Matchweek 14,Mon,Home,W,3,0,Athletic Club,28.0,15.0,2.0,6.0,3.0,1.0,1.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,Levante
3656,2018-12-06,12:00,Copa del Rey,Round of 32,Thu,Home,W,2,0,Lugo,,,,,,,,,,,,,,,Levante
3657,2018-12-09,12:00,La Liga,Matchweek 15,Sun,Away,D,4,4,Eibar,26.0,13.0,2.0,3.0,2.0,3.0,3.0,6.0,2.0,1.0,1.0,1.0,1.0,0.0,Levante
3658,2018-12-16,20:45,La Liga,Matchweek 16,Sun,Home,L,0,5,Barcelona,35.0,20.0,2.0,5.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Levante
3659,2018-12-23,18:30,La Liga,Matchweek 17,Sun,Away,L,1,2,Rayo Vallecano,23.0,17.0,1.0,3.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Levante
3660,2019-01-04,19:00,La Liga,Matchweek 18,Fri,Home,D,2,2,Girona,30.0,24.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,Levante
3661,2019-01-10,21:30,Copa del Rey,Round of 16,Thu,Home,W,2,1,Barcelona,,,,,,,,,,,,,,,Levante
3662,2019-01-13,12:00,La Liga,Matchweek 19,Sun,Away,L,0,1,Atlético Madrid,7.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Levante
3663,2019-01-17,21:30,Copa del Rey,Round of 16,Thu,Away,L,0,3,Barcelona,,,,,,,,,,,,,,,Levante
3664,2019-01-20,18:30,La Liga,Matchweek 20,Sun,Home,W,2,0,Valladolid,21.0,12.0,3.0,1.0,2.0,3.0,0.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,Levante
3665,2019-01-26,13:00,La Liga,Matchweek 21,Sat,Away,L,0,5,Sevilla,11.0,5.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Levante
3666,2019-02-02,13:00,La Liga,Matchweek 22,Sat,Home,D,0,0,Getafe,16.0,11.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Levante
3667,2019-02-11,21:00,La Liga,Matchweek 23,Mon,Away,L,0,2,Alavés,10.0,5.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Levante
3668,2019-02-16,13:00,La Liga,Matchweek 24,Sat,Away,W,4,1,Celta Vigo,24.0,16.0,3.0,3.0,0.0,1.0,1.0,6.0,4.0,1.0,1.0,0.0,0.0,0.0,Levante
3669,2019-02-24,20:45,La Liga,Matchweek 25,Sun,Home,L,1,2,Real Madrid,18.0,13.0,3.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Levante
3670,2019-03-04,21:00,La Liga,Matchweek 26,Mon,Away,L,0,1,Leganés,25.0,18.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Levante
3671,2019-03-10,18:30,La Liga,Matchweek 27,Sun,Home,L,0,2,Villarreal,17.0,13.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Levante
3672,2019-03-15,21:00,La Liga,Matchweek 28,Fri,Away,D,1,1,Real Sociedad,15.0,9.0,2.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,Levante
3673,2019-03-31,12:00,La Liga,Matchweek 29,Sun,Home,D,2,2,Eibar,14.0,11.0,1.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,Levante
3674,2019-04-03,19:30,La Liga,Matchweek 30,Wed,Away,L,2,3,Athletic Club,22.0,13.0,3.0,2.0,1.0,3.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,Levante
3675,2019-04-07,18:30,La Liga,Matchweek 31,Sun,Home,D,2,2,Huesca,27.0,19.0,2.0,1.0,0.0,3.0,2.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,Levante
3676,2019-04-14,20:45,La Liga,Matchweek 32,Sun,Away,L,1,3,Valencia,11.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Levante
3677,2019-04-21,12:00,La Liga,Matchweek 33,Sun,Home,D,2,2,Espanyol,34.0,21.0,6.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,Levante
3678,2019-04-24,21:30,La Liga,Matchweek 34,Wed,Home,W,4,0,Betis,11.0,6.0,1.0,0.0,0.0,4.0,0.0,7.0,4.0,1.0,0.0,0.0,2.0,0.0,Levante
3679,2019-04-27,20:45,La Liga,Matchweek 35,Sat,Away,L,0,1,Barcelona,11.0,7.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Levante
3680,2019-05-04,13:00,La Liga,Matchweek 36,Sat,Home,W,4,1,Rayo Vallecano,20.0,14.0,3.0,1.0,0.0,1.0,1.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,Levante
3681,2019-05-12,18:30,La Liga,Matchweek 37,Sun,Away,W,2,1,Girona,11.0,6.0,1.0,1.0,1.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,Levante
3682,2019-05-18,13:00,La Liga,Matchweek 38,Sat,Home,D,2,2,Atlético Madrid,29.0,21.0,4.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,Levante
3683,2018-08-18,20:15,La Liga,Matchweek 1,Sat,Home,L,1,2,Real Sociedad,31.0,29.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,Villarreal
3684,2018-08-26,22:15,La Liga,Matchweek 2,Sun,Away,D,0,0,Sevilla,25.0,19.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villarreal
3685,2018-08-31,22:00,La Liga,Matchweek 3,Fri,Home,L,0,1,Girona,26.0,21.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villarreal
3686,2018-09-16,12:00,La Liga,Matchweek 4,Sun,Away,W,1,0,Leganés,17.0,11.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,Villarreal
3687,2018-09-20,18:55,Europa Lg,Group stage,Thu,Home,D,2,2,sct Rangers,34.0,28.0,5.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,Villarreal
3688,2018-09-23,16:15,La Liga,Matchweek 5,Sun,Home,D,0,0,Valencia,20.0,16.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villarreal
3689,2018-09-26,20:00,La Liga,Matchweek 6,Wed,Away,W,3,0,Athletic Club,31.0,17.0,4.0,4.0,3.0,0.0,3.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,Villarreal
3690,2018-09-30,16:15,La Liga,Matchweek 7,Sun,Home,L,0,1,Valladolid,45.0,31.0,6.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villarreal
3691,2018-10-04,22:00,Europa Lg,Group stage,Thu,Away,D,3,3,ru Spartak Moscow,28.0,18.0,5.0,1.0,0.0,3.0,1.0,5.0,2.0,1.0,1.0,0.0,1.0,0.0,Villarreal
3692,2018-10-07,18:30,La Liga,Matchweek 8,Sun,Away,L,1,3,Espanyol,22.0,17.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Villarreal
3693,2018-10-20,18:30,La Liga,Matchweek 9,Sat,Home,D,1,1,Atlético Madrid,30.0,26.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Villarreal
3694,2018-10-25,21:00,Europa Lg,Group stage,Thu,Home,W,5,0,at Rapid Wien,25.0,24.0,1.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,Villarreal
3695,2018-10-28,18:30,La Liga,Matchweek 10,Sun,Away,L,1,2,Alavés,17.0,14.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Villarreal
3696,2018-11-01,18:30,Copa del Rey,Round of 32,Thu,Away,D,3,3,Almería,,,,,,,,,,,,,,,Villarreal
3697,2018-11-04,16:15,La Liga,Matchweek 11,Sun,Home,D,1,1,Levante,41.0,29.0,4.0,0.0,3.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Villarreal
3698,2018-11-08,18:55,Europa Lg,Group stage,Thu,Away,D,0,0,at Rapid Wien,27.0,18.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villarreal
3699,2018-11-11,18:30,La Liga,Matchweek 12,Sun,Away,D,2,2,Rayo Vallecano,19.0,15.0,0.0,3.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,Villarreal
3700,2018-11-25,20:45,La Liga,Matchweek 13,Sun,Home,W,2,1,Betis,22.0,14.0,4.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,Villarreal
3701,2018-11-29,20:00,Europa Lg,Group stage,Thu,Away,D,0,0,sct Rangers,29.0,17.0,1.0,7.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villarreal
3702,2018-12-02,18:30,La Liga,Matchweek 14,Sun,Away,L,0,2,Barcelona,20.0,13.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villarreal
3703,2018-12-05,20:30,Copa del Rey,Round of 32,Wed,Home,W,8,0,Almería,,,,,,,,,,,,,,,Villarreal
3704,2018-12-08,18:30,La Liga,Matchweek 15,Sat,Home,L,2,3,Celta Vigo,24.0,21.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,Villarreal
3705,2018-12-13,18:55,Europa Lg,Group stage,Thu,Home,W,2,0,ru Spartak Moscow,33.0,25.0,3.0,1.0,3.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,Villarreal
3706,2018-12-16,18:30,La Liga,Matchweek 16,Sun,Away,D,2,2,Huesca,17.0,12.0,0.0,2.0,1.0,2.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,Villarreal
3707,2019-01-03,21:30,La Liga,Matchweek 17,Thu,Home,D,2,2,Real Madrid,22.0,16.0,3.0,2.0,1.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,Villarreal
3708,2019-01-06,12:00,La Liga,Matchweek 18,Sun,Away,D,0,0,Eibar,13.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villarreal
3709,2019-01-09,20:30,Copa del Rey,Round of 16,Wed,Home,D,2,2,Espanyol,,,,,,,,,,,,,,,Villarreal
3710,2019-01-12,20:45,La Liga,Matchweek 19,Sat,Home,L,1,2,Getafe,31.0,12.0,8.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villarreal
3711,2019-01-17,20:30,Copa del Rey,Round of 16,Thu,Away,L,1,3,Espanyol,,,,,,,,,,,,,,,Villarreal
3712,2019-01-20,16:15,La Liga,Matchweek 20,Sun,Home,D,1,1,Athletic Club,7.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Villarreal
3713,2019-01-26,20:45,La Liga,Matchweek 21,Sat,Away,L,0,3,Valencia,23.0,15.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villarreal
3714,2019-02-03,12:00,La Liga,Matchweek 22,Sun,Home,D,2,2,Espanyol,27.0,12.0,4.0,6.0,1.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,Villarreal
3715,2019-02-08,21:00,La Liga,Matchweek 23,Fri,Away,D,0,0,Valladolid,10.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villarreal
3716,2019-02-14,20:00,Europa Lg,Round of 32,Thu,Away,W,1,0,pt Sporting CP,6.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Villarreal
3717,2019-02-17,18:30,La Liga,Matchweek 24,Sun,Home,W,3,0,Sevilla,22.0,14.0,3.0,4.0,1.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,Villarreal
3718,2019-02-21,18:55,Europa Lg,Round of 32,Thu,Home,D,1,1,pt Sporting CP,39.0,34.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Villarreal
3719,2019-02-24,16:15,La Liga,Matchweek 25,Sun,Away,L,0,2,Atlético Madrid,24.0,18.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villarreal
3720,2019-03-02,16:15,La Liga,Matchweek 26,Sat,Home,L,1,2,Alavés,17.0,15.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Villarreal
3721,2019-03-07,20:55,Europa Lg,Round of 16,Thu,Away,W,3,1,ru Zenit,24.0,22.0,1.0,0.0,0.0,1.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,Villarreal
3722,2019-03-10,18:30,La Liga,Matchweek 27,Sun,Away,W,2,0,Levante,27.0,21.0,2.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Villarreal
3723,2019-03-14,21:00,Europa Lg,Round of 16,Thu,Home,W,2,1,ru Zenit,20.0,12.0,3.0,3.0,1.0,0.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,Villarreal
3724,2019-03-17,18:30,La Liga,Matchweek 28,Sun,Home,W,3,1,Rayo Vallecano,18.0,14.0,0.0,3.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,Villarreal
3725,2019-03-30,18:30,La Liga,Matchweek 29,Sat,Away,L,2,3,Celta Vigo,25.0,19.0,1.0,3.0,1.0,1.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,Villarreal
3726,2019-04-02,21:30,La Liga,Matchweek 30,Tue,Home,D,4,4,Barcelona,22.0,14.0,3.0,2.0,2.0,1.0,0.0,6.0,4.0,0.0,1.0,1.0,0.0,0.0,Villarreal
3727,2019-04-07,20:45,La Liga,Matchweek 31,Sun,Away,L,1,2,Betis,18.0,12.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Villarreal
3728,2019-04-11,21:00,Europa Lg,Quarter-finals,Thu,Home,L,1,3,es Valencia,30.0,22.0,1.0,4.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,Villarreal
3729,2019-04-14,18:30,La Liga,Matchweek 32,Sun,Away,W,1,0,Girona,31.0,25.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Villarreal
3730,2019-04-18,21:00,Europa Lg,Quarter-finals,Thu,Away,L,0,2,es Valencia,34.0,30.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villarreal
3731,2019-04-21,18:30,La Liga,Matchweek 33,Sun,Home,W,2,1,Leganés,17.0,13.0,0.0,0.0,2.0,2.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,Villarreal
3732,2019-04-25,20:30,La Liga,Matchweek 34,Thu,Away,W,1,0,Real Sociedad,15.0,12.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Villarreal
3733,2019-04-28,18:30,La Liga,Matchweek 35,Sun,Home,D,1,1,Huesca,29.0,21.0,1.0,5.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,Villarreal
3734,2019-05-05,16:15,La Liga,Matchweek 36,Sun,Away,L,2,3,Real Madrid,26.0,17.0,3.0,3.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,Villarreal
3735,2019-05-12,18:30,La Liga,Matchweek 37,Sun,Home,W,1,0,Eibar,19.0,17.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Villarreal
3736,2019-05-18,16:15,La Liga,Matchweek 38,Sat,Away,D,2,2,Getafe,16.0,10.0,2.0,1.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,Villarreal
3737,2018-08-18,18:15,La Liga,Matchweek 1,Sat,Home,D,1,1,Espanyol,23.0,14.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Celta Vigo
3738,2018-08-27,20:15,La Liga,Matchweek 2,Mon,Away,W,2,1,Levante,35.0,25.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,Celta Vigo
3739,2018-09-01,18:30,La Liga,Matchweek 3,Sat,Home,W,2,0,Atlético Madrid,18.0,15.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Celta Vigo
3740,2018-09-17,21:00,La Liga,Matchweek 4,Mon,Away,L,2,3,Girona,37.0,26.0,2.0,2.0,3.0,4.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,Celta Vigo
3741,2018-09-22,16:15,La Liga,Matchweek 5,Sat,Home,D,3,3,Valladolid,21.0,16.0,2.0,1.0,2.0,0.0,0.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,Celta Vigo
3742,2018-09-26,22:00,La Liga,Matchweek 6,Wed,Away,D,1,1,Valencia,17.0,14.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Celta Vigo
3743,2018-10-01,21:00,La Liga,Matchweek 7,Mon,Home,D,1,1,Getafe,15.0,10.0,2.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Celta Vigo
3744,2018-10-07,18:30,La Liga,Matchweek 8,Sun,Away,L,1,2,Sevilla,21.0,12.0,4.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Celta Vigo
3745,2018-10-19,21:00,La Liga,Matchweek 9,Fri,Home,L,0,1,Alavés,34.0,27.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Celta Vigo
